,Usia,gender,gaji,anak
1929,27,P,3-5jt,6
1930,33,P,3-5jt,0
1931,20,L,3-5jt,2
1932,44,P,3-5jt,1
1933,51,P,3-5jt,3
1934,55,P,3-5jt,6
1935,52,L,3-5jt,4
1936,34,L,3-5jt,4
1937,17,P,3-5jt,4
1938,30,P,3-5jt,1
1939,33,L,3-5jt,5
1940,57,P,3-5jt,5
1941,37,P,3-5jt,2
1942,44,P,3-5jt,5
1943,59,L,3-5jt,6
1944,49,L,3-5jt,0
1945,51,L,3-5jt,0
1946,54,P,3-5jt,6
1947,59,L,3-5jt,6
1948,44,P,3-5jt,6
1949,41,P,3-5jt,2
1950,49,L,3-5jt,6
1951,53,P,3-5jt,3
1952,39,L,3-5jt,1
1953,27,P,3-5jt,1
1954,41,P,3-5jt,6
1955,56,L,3-5jt,3
1956,58,P,3-5jt,5
1957,34,P,3-5jt,2
1958,32,P,3-5jt,1
1959,59,P,3-5jt,1
1960,52,L,3-5jt,6
1961,59,L,3-5jt,4
1962,47,L,3-5jt,2
1963,40,L,3-5jt,4
1964,20,P,3-5jt,1
1965,28,L,3-5jt,6
1966,44,P,3-5jt,3
1967,22,L,3-5jt,0
1968,20,L,3-5jt,3
1969,57,P,3-5jt,4
1970,44,L,3-5jt,5
1971,26,P,3-5jt,3
1972,58,P,3-5jt,2
1973,29,P,3-5jt,4
1974,35,L,3-5jt,0
1975,45,L,3-5jt,1
1976,17,P,3-5jt,4
1977,17,P,3-5jt,0
1978,58,L,3-5jt,6
1979,28,L,3-5jt,6
1980,27,P,3-5jt,4
1981,48,L,3-5jt,2
1982,31,P,3-5jt,2
1983,52,L,3-5jt,5
1984,45,P,3-5jt,0
1985,37,P,3-5jt,5
1986,29,L,3-5jt,2
1987,40,P,3-5jt,0
1988,56,L,3-5jt,3
1989,37,P,3-5jt,1
1990,34,P,3-5jt,0
1991,57,P,3-5jt,5
1992,40,L,3-5jt,4
1993,19,P,3-5jt,0
1994,22,P,3-5jt,4
1995,36,L,3-5jt,6
1996,49,P,3-5jt,2
1997,38,P,3-5jt,6
1998,50,P,3-5jt,2
1999,57,L,3-5jt,4
2000,34,L,3-5jt,1
2001,34,P,3-5jt,3
2002,56,L,3-5jt,5
2003,31,P,3-5jt,5
2004,29,P,3-5jt,2
2005,23,P,3-5jt,5
2006,49,P,3-5jt,3
2007,43,P,3-5jt,2
2008,41,L,3-5jt,1
2009,43,L,3-5jt,0
2010,22,P,3-5jt,1
2011,29,L,3-5jt,2
2012,35,P,3-5jt,3
2013,35,L,3-5jt,2
2014,32,L,3-5jt,1
2015,51,L,3-5jt,1
2016,57,L,3-5jt,6
2017,39,L,3-5jt,4
2018,48,L,3-5jt,0
2019,19,P,3-5jt,1
2020,43,P,3-5jt,4
2021,24,P,3-5jt,5
2022,17,P,3-5jt,0
2023,20,L,3-5jt,0
2024,20,P,3-5jt,6
2025,43,P,3-5jt,5
2026,44,L,3-5jt,1
2027,48,L,3-5jt,2
2028,49,L,3-5jt,2
2029,39,P,3-5jt,4
2030,57,L,3-5jt,2
2031,34,P,3-5jt,5
2032,43,P,3-5jt,0
2033,23,P,3-5jt,6
2034,48,P,3-5jt,3
2035,24,P,3-5jt,4
2036,57,P,3-5jt,3
2037,26,P,3-5jt,4
2038,49,L,3-5jt,2
2039,59,L,3-5jt,6
2040,60,L,3-5jt,1
2041,24,P,3-5jt,5
2042,53,P,3-5jt,1
2043,40,P,3-5jt,3
2044,33,L,3-5jt,6
2045,43,P,3-5jt,0
2046,29,P,3-5jt,4
2047,38,P,3-5jt,4
2048,33,P,3-5jt,2
2049,23,P,3-5jt,3
2050,40,L,3-5jt,1
2051,30,P,3-5jt,2
2052,24,L,3-5jt,6
2053,33,P,3-5jt,4
2054,56,L,3-5jt,2
2055,53,L,3-5jt,2
2056,57,P,3-5jt,3
2057,20,P,3-5jt,3
2058,57,L,3-5jt,2
2059,45,L,3-5jt,0
2060,45,P,3-5jt,5
2061,40,L,3-5jt,6
2062,33,L,3-5jt,6
2063,60,P,3-5jt,3
2064,34,P,3-5jt,2
2065,44,L,3-5jt,3
2066,56,P,3-5jt,1
2067,59,P,3-5jt,3
2068,51,L,3-5jt,2
2069,58,P,3-5jt,1
2070,43,P,3-5jt,1
2071,52,L,3-5jt,5
2072,53,P,3-5jt,3
2073,22,L,3-5jt,1
2074,34,P,3-5jt,3
2075,44,L,3-5jt,3
2076,48,P,3-5jt,2
2077,33,L,3-5jt,6
2078,59,L,3-5jt,6
2079,39,P,3-5jt,3
2080,53,L,3-5jt,2
2081,58,P,3-5jt,5
2082,30,P,3-5jt,2
2083,19,P,3-5jt,5
2084,45,L,3-5jt,2
2085,38,P,3-5jt,0
2086,41,P,3-5jt,5
2087,55,L,3-5jt,5
2088,37,L,3-5jt,4
2089,39,P,3-5jt,4
2090,38,L,3-5jt,0
2091,41,L,3-5jt,3
2092,56,L,3-5jt,1
2093,25,P,3-5jt,3
2094,50,P,3-5jt,0
2095,27,L,3-5jt,1
2096,40,P,3-5jt,5
2097,34,L,3-5jt,4
2098,36,P,3-5jt,0
2099,45,P,3-5jt,1
2100,39,L,3-5jt,4
2101,33,L,3-5jt,0
2102,42,P,3-5jt,0
2103,52,P,3-5jt,3
2104,28,P,3-5jt,5
2105,38,P,3-5jt,0
2106,49,P,3-5jt,0
2107,24,P,3-5jt,0
2108,27,L,3-5jt,5
2109,60,P,3-5jt,1
2110,58,P,3-5jt,0
2111,40,P,3-5jt,5
2112,25,L,3-5jt,2
2113,59,P,3-5jt,5
2114,56,L,3-5jt,1
2115,21,P,3-5jt,2
2116,39,L,3-5jt,5
2117,44,P,3-5jt,0
2118,51,P,3-5jt,0
2119,23,P,3-5jt,0
2120,56,P,3-5jt,4
2121,46,L,3-5jt,1
2122,59,P,3-5jt,4
2123,17,L,3-5jt,1
2124,23,L,3-5jt,0
2125,55,L,3-5jt,2
2126,31,L,3-5jt,6
2127,52,P,3-5jt,4
2128,49,L,3-5jt,5
2129,39,P,3-5jt,3
2130,52,P,3-5jt,2
2131,55,L,3-5jt,1
2132,38,L,3-5jt,5
2133,52,L,3-5jt,1
2134,60,L,3-5jt,5
2135,35,P,3-5jt,4
2136,25,P,3-5jt,2
2137,32,P,3-5jt,2
2138,39,P,3-5jt,0
2139,51,L,3-5jt,6
2140,22,L,3-5jt,3
2141,47,P,3-5jt,6
2142,49,P,3-5jt,3
2143,54,L,3-5jt,5
2144,40,P,3-5jt,6
2145,48,L,3-5jt,4
2146,40,P,3-5jt,1
2147,39,P,3-5jt,3
2148,49,P,3-5jt,3
2149,45,P,3-5jt,5
2150,24,L,3-5jt,3
2151,50,P,3-5jt,2
2152,57,P,3-5jt,1
2153,54,L,3-5jt,0
2154,28,P,3-5jt,0
2155,32,P,3-5jt,3
2156,56,L,3-5jt,0
2157,20,L,3-5jt,5
2158,41,L,3-5jt,5
2159,28,L,3-5jt,5
2160,54,L,3-5jt,1
2161,19,P,3-5jt,2
2162,48,L,3-5jt,5
2163,22,L,3-5jt,0
2164,19,L,3-5jt,5
2165,49,P,3-5jt,2
2166,17,L,3-5jt,0
2167,58,L,3-5jt,3
2168,39,P,3-5jt,0
2169,41,L,3-5jt,3
2170,60,L,3-5jt,5
2171,32,L,3-5jt,6
2172,37,P,3-5jt,3
2173,34,P,3-5jt,5
2174,22,P,3-5jt,2
2175,47,L,3-5jt,2
2176,34,L,3-5jt,1
2177,19,P,3-5jt,4
2178,48,P,3-5jt,1
2179,56,L,3-5jt,0
2180,59,L,3-5jt,6
2181,52,P,3-5jt,6
2182,33,L,3-5jt,1
2183,59,P,3-5jt,2
2184,43,P,3-5jt,0
2185,53,L,3-5jt,5
2186,21,P,3-5jt,5
2187,54,P,3-5jt,3
2188,22,L,3-5jt,6
2189,52,L,3-5jt,6
2190,60,P,3-5jt,2
2191,48,P,3-5jt,1
2192,56,L,3-5jt,0
2193,59,P,3-5jt,2
2194,22,L,3-5jt,2
2195,26,L,3-5jt,2
2196,34,P,3-5jt,3
2197,33,L,3-5jt,1
2198,27,P,3-5jt,4
2199,59,P,3-5jt,5
2200,25,P,3-5jt,1
2201,40,L,3-5jt,5
2202,45,P,3-5jt,3
2203,33,P,3-5jt,2
2204,24,L,3-5jt,3
2205,43,L,3-5jt,1
2206,42,P,3-5jt,5
2207,49,P,3-5jt,3
2208,53,L,3-5jt,5
2209,31,L,3-5jt,2
2210,43,P,3-5jt,2
2211,35,P,3-5jt,3
2212,33,P,3-5jt,4
2213,30,P,3-5jt,1
2214,39,L,3-5jt,0
2215,46,L,3-5jt,6
2216,46,P,3-5jt,2
2217,19,L,3-5jt,6
2218,20,P,3-5jt,1
2219,41,P,3-5jt,4
2220,17,L,3-5jt,5
2221,21,P,3-5jt,0
2222,32,P,3-5jt,3
2223,34,L,3-5jt,0
2224,46,L,3-5jt,1
2225,53,L,3-5jt,2
2226,47,P,3-5jt,1
2227,21,L,3-5jt,3
2228,60,L,3-5jt,4
2229,55,P,3-5jt,6
2230,28,P,3-5jt,3
2231,45,P,3-5jt,6
2232,34,L,3-5jt,6
2233,36,P,3-5jt,6
2234,21,P,3-5jt,3
2235,54,P,3-5jt,2
2236,41,P,3-5jt,4
2237,35,L,3-5jt,6
2238,49,P,3-5jt,0
2239,35,P,3-5jt,3
2240,53,P,3-5jt,6
2241,35,L,3-5jt,6
2242,54,P,3-5jt,5
2243,44,P,3-5jt,2
2244,24,L,3-5jt,3
2245,51,L,3-5jt,3
2246,48,L,3-5jt,3
2247,28,L,3-5jt,3
2248,47,L,3-5jt,6
2249,50,L,3-5jt,4
2250,43,L,3-5jt,5
2251,36,P,3-5jt,6
2252,49,P,3-5jt,2
2253,24,P,3-5jt,4
2254,37,P,3-5jt,2
2255,30,P,3-5jt,0
2256,23,P,3-5jt,4
2257,42,P,3-5jt,0
2258,18,L,3-5jt,3
2259,25,L,3-5jt,1
2260,49,P,3-5jt,2
2261,31,L,3-5jt,5
2262,49,L,3-5jt,6
2263,47,P,3-5jt,3
2264,49,P,3-5jt,3
2265,23,P,3-5jt,2
2266,58,P,3-5jt,6
2267,39,P,3-5jt,6
2268,27,P,3-5jt,0
2269,21,P,3-5jt,5
2270,23,P,3-5jt,4
2271,39,L,3-5jt,0
2272,19,L,3-5jt,3
2273,49,P,3-5jt,2
2274,59,P,3-5jt,5
2275,30,P,3-5jt,0
2276,26,L,3-5jt,0
2277,56,L,3-5jt,4
2278,18,P,3-5jt,5
2279,33,L,3-5jt,6
2280,24,P,3-5jt,0
2281,48,L,3-5jt,0
2282,56,P,3-5jt,3
2283,27,L,3-5jt,5
2284,21,P,3-5jt,1
2285,34,L,3-5jt,5
2286,27,L,3-5jt,2
2287,58,P,3-5jt,6
2288,31,P,3-5jt,3
2289,35,L,3-5jt,6
2290,38,P,3-5jt,5
2291,40,P,3-5jt,6
2292,34,P,3-5jt,4
2293,45,L,3-5jt,5
2294,47,P,3-5jt,5
2295,57,P,3-5jt,4
2296,35,L,3-5jt,3
2297,50,P,3-5jt,3
2298,49,P,3-5jt,1
2299,49,P,3-5jt,6
2300,18,P,3-5jt,6
2301,60,L,3-5jt,6
2302,47,P,3-5jt,4
2303,56,L,3-5jt,1
2304,31,L,3-5jt,1
2305,32,P,3-5jt,6
2306,32,P,3-5jt,1
2307,20,P,3-5jt,0
2308,26,L,3-5jt,3
2309,35,P,3-5jt,2
2310,18,L,3-5jt,6
2311,27,L,3-5jt,3
2312,44,P,3-5jt,6
2313,23,L,3-5jt,4
2314,52,L,3-5jt,1
2315,25,L,3-5jt,5
2316,55,L,3-5jt,3
2317,34,L,3-5jt,5
2318,48,L,3-5jt,2
2319,46,L,3-5jt,1
2320,58,L,3-5jt,6
2321,39,L,3-5jt,4
2322,43,P,3-5jt,5
2323,51,L,3-5jt,4
2324,31,P,3-5jt,3
2325,51,L,3-5jt,0
2326,47,L,3-5jt,1
2327,38,L,3-5jt,1
2328,49,P,3-5jt,4
2329,47,P,3-5jt,2
2330,35,P,3-5jt,0
2331,43,L,3-5jt,2
2332,55,P,3-5jt,2
2333,50,L,3-5jt,3
2334,60,L,3-5jt,6
2335,40,P,3-5jt,6
2336,23,P,3-5jt,3
2337,23,P,3-5jt,6
2338,28,L,3-5jt,1
2339,53,L,3-5jt,5
2340,33,P,3-5jt,3
2341,55,P,3-5jt,4
2342,54,P,3-5jt,5
2343,48,P,3-5jt,5
2344,42,P,3-5jt,5
2345,41,L,3-5jt,5
2346,17,P,3-5jt,0
2347,50,P,3-5jt,4
2348,23,L,3-5jt,4
2349,55,L,3-5jt,3
2350,28,L,3-5jt,6
2351,53,L,3-5jt,5
2352,49,L,3-5jt,1
2353,38,L,3-5jt,4
2354,26,P,3-5jt,6
2355,37,P,3-5jt,6
2356,35,L,3-5jt,2
2357,41,P,3-5jt,1
2358,27,L,3-5jt,2
2359,23,P,3-5jt,3
2360,49,L,3-5jt,2
2361,27,P,3-5jt,1
2362,56,P,3-5jt,0
2363,48,L,3-5jt,6
2364,24,L,3-5jt,4
2365,30,L,3-5jt,5
2366,17,P,3-5jt,1
2367,33,P,3-5jt,0
2368,42,P,3-5jt,5
2369,21,P,3-5jt,0
2370,50,P,3-5jt,5
2371,48,L,3-5jt,4
2372,22,L,3-5jt,6
2373,25,P,3-5jt,4
2374,45,P,3-5jt,5
2375,27,P,3-5jt,1
2376,54,L,3-5jt,4
2377,50,L,3-5jt,4
2378,20,L,3-5jt,0
2379,33,L,3-5jt,6
2380,21,P,3-5jt,5
2381,58,L,3-5jt,1
2382,31,P,3-5jt,2
2383,35,L,3-5jt,2
2384,30,L,3-5jt,6
2385,22,L,3-5jt,5
2386,28,P,3-5jt,1
2387,35,P,3-5jt,1
2388,31,L,3-5jt,5
2389,22,L,3-5jt,2
2390,34,P,3-5jt,5
2391,48,L,3-5jt,4
2392,46,P,3-5jt,4
2393,19,L,3-5jt,4
2394,55,P,3-5jt,5
2395,59,P,3-5jt,0
2396,54,L,3-5jt,0
2397,34,L,3-5jt,6
2398,47,L,3-5jt,4
2399,57,L,3-5jt,5
2400,43,L,3-5jt,5
2401,55,L,3-5jt,6
2402,43,L,3-5jt,0
2403,39,L,3-5jt,6
2404,55,P,3-5jt,6
2405,51,P,3-5jt,0
2406,29,L,3-5jt,4
2407,29,L,3-5jt,5
2408,24,L,3-5jt,0
2409,43,L,3-5jt,6
2410,49,L,3-5jt,2
2411,32,L,3-5jt,4
2412,19,P,3-5jt,2
2413,34,L,3-5jt,0
2414,41,L,3-5jt,1
2415,47,L,3-5jt,5
2416,21,L,3-5jt,3
2417,54,L,3-5jt,1
2418,31,P,3-5jt,1
2419,34,P,3-5jt,0
2420,53,P,3-5jt,5
2421,25,L,3-5jt,0
2422,48,P,3-5jt,2
2423,60,L,3-5jt,4
2424,17,P,3-5jt,6
2425,27,L,3-5jt,5
2426,40,P,3-5jt,4
2427,26,L,3-5jt,5
2428,57,P,3-5jt,6
2429,37,L,3-5jt,6
2430,59,P,3-5jt,2
2431,30,L,3-5jt,0
2432,54,L,3-5jt,2
2433,23,L,3-5jt,3
2434,40,P,3-5jt,1
2435,33,P,3-5jt,4
2436,23,P,3-5jt,3
2437,34,P,3-5jt,5
2438,38,L,3-5jt,6
2439,32,L,3-5jt,2
2440,24,L,3-5jt,2
2441,53,L,3-5jt,0
2442,33,L,3-5jt,5
2443,55,L,3-5jt,1
2444,28,P,3-5jt,0
2445,37,P,3-5jt,2
2446,23,P,3-5jt,5
2447,27,L,3-5jt,0
2448,49,L,3-5jt,3
2449,47,L,3-5jt,4
2450,44,L,3-5jt,0
2451,42,L,3-5jt,1
2452,46,P,3-5jt,6
2453,38,L,3-5jt,3
2454,40,L,3-5jt,2
2455,56,L,3-5jt,1
2456,50,L,3-5jt,4
2457,42,L,3-5jt,5
2458,30,P,3-5jt,4
2459,40,L,3-5jt,0
2460,26,L,3-5jt,6
2461,39,P,3-5jt,3
2462,42,P,3-5jt,0
2463,27,P,3-5jt,1
2464,48,P,3-5jt,4
2465,30,L,3-5jt,6
2466,49,L,3-5jt,6
2467,35,L,3-5jt,5
2468,37,L,3-5jt,4
2469,27,L,3-5jt,6
2470,22,L,3-5jt,4
2471,59,P,3-5jt,2
2472,37,L,3-5jt,1
2473,45,L,3-5jt,6
2474,25,L,3-5jt,3
2475,21,L,3-5jt,3
2476,39,L,3-5jt,5
2477,53,P,3-5jt,2
2478,52,P,3-5jt,2
2479,22,P,3-5jt,1
2480,25,L,3-5jt,2
2481,60,P,3-5jt,2
2482,32,L,3-5jt,5
2483,34,L,3-5jt,4
2484,39,P,3-5jt,0
2485,29,L,3-5jt,2
2486,60,L,3-5jt,2
2487,45,L,3-5jt,2
2488,37,L,3-5jt,6
2489,44,P,3-5jt,3
2490,47,P,3-5jt,4
2491,21,P,3-5jt,1
2492,38,L,3-5jt,6
2493,26,P,3-5jt,2
2494,23,P,3-5jt,1
2495,26,P,3-5jt,6
2496,40,P,3-5jt,0
2497,40,P,3-5jt,2
2498,33,L,3-5jt,5
2499,31,P,3-5jt,4
2500,52,P,3-5jt,5
2501,41,L,3-5jt,6
2502,49,P,3-5jt,2
2503,48,P,3-5jt,2
2504,26,L,3-5jt,5
2505,32,P,3-5jt,3
2506,18,L,3-5jt,6
2507,41,L,3-5jt,1
2508,55,P,3-5jt,5
2509,38,P,3-5jt,1
2510,45,L,3-5jt,0
2511,46,P,3-5jt,0
2512,42,L,3-5jt,2
2513,57,P,3-5jt,4
2514,26,L,3-5jt,0
2515,28,P,3-5jt,2
2516,43,P,3-5jt,2
2517,44,P,3-5jt,5
2518,53,L,3-5jt,4
2519,51,P,3-5jt,4
2520,59,P,3-5jt,6
2521,44,L,3-5jt,3
2522,33,L,3-5jt,5
2523,22,P,3-5jt,0
2524,39,P,3-5jt,5
2525,60,P,3-5jt,5
2526,40,L,3-5jt,4
2527,46,P,3-5jt,3
2528,25,L,3-5jt,4
2529,22,P,3-5jt,1
2530,23,L,3-5jt,6
2531,60,P,3-5jt,1
2532,57,L,3-5jt,3
2533,45,P,3-5jt,1
2534,38,L,3-5jt,1
2535,28,L,3-5jt,5
2536,47,P,3-5jt,2
2537,45,P,3-5jt,0
2538,31,P,3-5jt,1
2539,31,L,3-5jt,2
2540,40,P,3-5jt,3
2541,43,P,3-5jt,2
2542,17,L,3-5jt,1
2543,36,L,3-5jt,0
2544,37,L,3-5jt,4
2545,22,L,3-5jt,5
2546,28,P,3-5jt,6
2547,43,P,3-5jt,3
2548,22,L,3-5jt,0
2549,27,L,3-5jt,6
2550,17,P,3-5jt,0
2551,44,L,3-5jt,6
2552,55,P,3-5jt,5
2553,34,P,3-5jt,2
2554,23,L,3-5jt,4
2555,17,P,3-5jt,1
2556,17,P,3-5jt,0
2557,46,P,3-5jt,6
2558,56,L,3-5jt,2
2559,57,L,3-5jt,5
2560,28,L,3-5jt,2
2561,23,P,3-5jt,0
2562,45,L,3-5jt,3
2563,50,L,3-5jt,5
2564,53,L,3-5jt,0
2565,36,P,3-5jt,0
2566,35,P,3-5jt,1
2567,23,L,3-5jt,3
2568,35,L,3-5jt,6
2569,59,P,3-5jt,2
2570,42,L,3-5jt,6
2571,24,P,3-5jt,0
2572,58,L,3-5jt,1
2573,52,P,3-5jt,0
2574,37,P,3-5jt,4
2575,40,L,3-5jt,1
2576,46,L,3-5jt,4
2577,25,P,3-5jt,6
2578,29,P,3-5jt,2
2579,49,L,3-5jt,4
2580,44,P,3-5jt,2
2581,57,L,3-5jt,2
2582,39,P,3-5jt,5
2583,30,L,3-5jt,0
2584,53,L,3-5jt,5
2585,18,L,3-5jt,3
2586,19,P,3-5jt,6
2587,29,L,3-5jt,3
2588,41,P,3-5jt,5
2589,46,L,3-5jt,2
2590,29,L,3-5jt,1
2591,23,L,3-5jt,3
2592,40,P,3-5jt,1
2593,57,P,3-5jt,4
2594,24,P,3-5jt,0
2595,41,L,3-5jt,5
2596,23,L,3-5jt,4
2597,48,L,3-5jt,4
2598,30,L,3-5jt,1
2599,20,P,3-5jt,4
2600,30,P,3-5jt,6
2601,52,P,3-5jt,6
2602,19,L,3-5jt,1
2603,47,L,3-5jt,3
2604,58,P,3-5jt,3
2605,27,P,3-5jt,6
2606,38,P,3-5jt,4
2607,18,L,3-5jt,5
2608,55,L,3-5jt,4
2609,57,L,3-5jt,0
2610,51,L,3-5jt,5
2611,43,P,3-5jt,1
2612,45,P,3-5jt,1
2613,25,P,3-5jt,5
2614,28,P,3-5jt,3
2615,32,P,3-5jt,1
2616,26,L,3-5jt,6
2617,52,P,3-5jt,6
2618,39,L,3-5jt,6
2619,42,P,3-5jt,3
2620,35,P,3-5jt,2
2621,41,L,3-5jt,5
2622,45,P,3-5jt,0
2623,22,L,3-5jt,1
2624,26,L,3-5jt,6
2625,29,P,3-5jt,3
2626,38,P,3-5jt,3
2627,47,P,3-5jt,4
2628,22,L,3-5jt,3
2629,40,P,3-5jt,0
2630,28,L,3-5jt,2
2631,32,L,3-5jt,5
2632,33,L,3-5jt,3
2633,39,L,3-5jt,3
2634,29,L,3-5jt,2
2635,41,P,3-5jt,1
2636,50,P,3-5jt,0
2637,43,L,3-5jt,0
2638,54,P,3-5jt,6
2639,24,P,3-5jt,2
2640,55,L,3-5jt,0
2641,39,L,3-5jt,5
2642,27,P,3-5jt,4
2643,60,P,3-5jt,4
2644,44,L,3-5jt,1
2645,45,L,3-5jt,4
2646,58,L,3-5jt,3
2647,60,P,3-5jt,2
2648,32,P,3-5jt,6
2649,36,P,3-5jt,6
2650,49,P,3-5jt,2
2651,49,L,3-5jt,2
2652,31,P,3-5jt,5
2653,45,P,3-5jt,1
2654,21,L,3-5jt,0
2655,49,L,3-5jt,4
2656,51,L,3-5jt,2
2657,32,L,3-5jt,5
2658,58,L,3-5jt,6
2659,26,L,3-5jt,2
2660,27,L,3-5jt,2
2661,24,L,3-5jt,1
2662,48,P,3-5jt,0
2663,30,L,3-5jt,2
2664,34,P,3-5jt,2
2665,25,L,3-5jt,3
2666,39,L,3-5jt,0
2667,44,P,3-5jt,3
2668,37,L,3-5jt,6
2669,18,L,3-5jt,1
2670,27,P,3-5jt,3
2671,56,P,3-5jt,6
2672,45,P,3-5jt,3
2673,26,L,3-5jt,3
2674,46,P,3-5jt,0
2675,51,P,3-5jt,0
2676,43,P,3-5jt,2
2677,56,P,3-5jt,4
2678,56,P,3-5jt,0
2679,60,L,3-5jt,3
2680,35,P,3-5jt,5
2681,23,P,3-5jt,0
2682,44,P,3-5jt,2
2683,21,L,3-5jt,5
2684,41,L,3-5jt,2
2685,51,P,3-5jt,5
2686,45,P,3-5jt,1
2687,45,L,3-5jt,3
2688,36,P,3-5jt,5
2689,54,P,3-5jt,4
2690,54,L,3-5jt,1
2691,46,P,3-5jt,3
2692,42,L,3-5jt,0
2693,29,P,3-5jt,1
2694,52,L,3-5jt,1
2695,22,P,3-5jt,3
2696,46,P,3-5jt,3
2697,44,P,3-5jt,5
2698,57,P,3-5jt,4
2699,22,L,3-5jt,3
2700,60,P,3-5jt,0
2701,26,P,3-5jt,3
2702,45,P,3-5jt,5
2703,25,L,3-5jt,3
2704,22,L,3-5jt,1
2705,38,L,3-5jt,1
2706,17,L,3-5jt,4
2707,19,L,3-5jt,2
2708,24,P,3-5jt,6
2709,46,L,3-5jt,1
2710,56,L,3-5jt,0
2711,19,L,3-5jt,5
2712,28,P,3-5jt,5
2713,35,P,3-5jt,0
2714,25,P,3-5jt,5
2715,22,L,3-5jt,6
2716,22,P,3-5jt,3
2717,60,L,3-5jt,2
2718,48,P,3-5jt,1
2719,47,L,3-5jt,4
2720,48,P,3-5jt,6
2721,43,L,3-5jt,3
2722,18,P,3-5jt,5
2723,21,P,3-5jt,3
2724,46,P,3-5jt,5
2725,49,L,3-5jt,3
2726,55,L,3-5jt,4
2727,40,P,3-5jt,1
2728,32,L,3-5jt,0
2729,45,P,3-5jt,0
2730,39,L,3-5jt,5
2731,25,L,3-5jt,1
2732,59,P,3-5jt,2
2733,22,P,3-5jt,2
2734,32,P,3-5jt,3
2735,59,P,3-5jt,2
2736,49,L,3-5jt,2
2737,51,L,3-5jt,6
2738,28,L,3-5jt,5
2739,59,P,3-5jt,3
2740,48,P,3-5jt,4
2741,36,P,3-5jt,5
2742,40,L,3-5jt,5
2743,58,P,3-5jt,3
2744,23,P,3-5jt,5
2745,55,L,3-5jt,4
2746,44,L,3-5jt,1
2747,46,P,3-5jt,2
2748,29,L,3-5jt,3
2749,57,L,3-5jt,0
2750,35,L,3-5jt,2
2751,60,P,3-5jt,2
2752,33,P,3-5jt,3
2753,20,L,3-5jt,5
2754,30,L,3-5jt,5
2755,49,P,3-5jt,2
2756,18,P,3-5jt,2
2757,56,L,3-5jt,5
2758,43,L,3-5jt,1
2759,20,P,3-5jt,5
2760,57,L,3-5jt,6
2761,17,P,3-5jt,1
2762,37,L,3-5jt,4
2763,34,L,3-5jt,6
2764,52,L,3-5jt,1
2765,41,L,3-5jt,6
2766,39,P,3-5jt,5
2767,19,P,3-5jt,6
2768,44,P,3-5jt,2
2769,30,P,3-5jt,3
2770,21,P,3-5jt,0
2771,24,P,3-5jt,3
2772,18,P,3-5jt,4
2773,42,P,3-5jt,4
2774,57,P,3-5jt,6
2775,37,P,3-5jt,5
2776,27,P,3-5jt,4
2777,26,L,3-5jt,2
2778,53,L,3-5jt,0
2779,19,P,3-5jt,0
2780,22,L,3-5jt,0
2781,40,L,3-5jt,1
2782,32,P,3-5jt,5
2783,24,L,3-5jt,2
2784,27,L,3-5jt,4
2785,30,L,3-5jt,2
2786,25,L,3-5jt,3
2787,21,L,3-5jt,4
2788,25,P,3-5jt,0
2789,56,P,3-5jt,0
2790,33,L,3-5jt,2
2791,31,L,3-5jt,5
2792,47,L,3-5jt,1
2793,31,L,3-5jt,6
2794,35,P,3-5jt,0
2795,28,L,3-5jt,6
2796,36,P,3-5jt,5
2797,33,P,3-5jt,5
2798,29,L,3-5jt,4
2799,35,P,3-5jt,5
2800,57,P,3-5jt,5
2801,50,L,3-5jt,6
2802,41,P,3-5jt,1
2803,20,P,3-5jt,0
2804,22,L,3-5jt,1
2805,32,L,3-5jt,5
2806,50,P,3-5jt,3
2807,42,L,3-5jt,2
2808,34,L,3-5jt,3
2809,50,P,3-5jt,2
2810,38,P,3-5jt,0
2811,35,P,3-5jt,0
2812,21,L,3-5jt,5
2813,37,L,3-5jt,2
2814,58,L,3-5jt,1
2815,22,P,3-5jt,4
2816,49,P,3-5jt,4
2817,54,L,3-5jt,1
2818,60,L,3-5jt,6
2819,43,P,3-5jt,3
2820,58,L,3-5jt,3
2821,60,P,3-5jt,1
2822,28,P,3-5jt,2
2823,26,L,3-5jt,4
2824,27,L,3-5jt,3
2825,42,P,3-5jt,5
2826,56,L,3-5jt,0
2827,51,L,3-5jt,2
2828,58,L,3-5jt,0
2829,26,L,3-5jt,5
2830,17,P,3-5jt,1
2831,42,L,3-5jt,6
2832,40,P,3-5jt,0
2833,36,P,3-5jt,6
2834,49,L,3-5jt,1
2835,42,L,3-5jt,3
2836,49,P,3-5jt,0
2837,24,P,3-5jt,0
2838,39,L,3-5jt,3
2839,33,P,3-5jt,2
2840,45,L,3-5jt,2
2841,33,L,3-5jt,6
2842,60,P,3-5jt,4
2843,59,P,3-5jt,5
2844,38,L,3-5jt,1
2845,44,L,3-5jt,1
2846,37,P,3-5jt,6
2847,47,L,3-5jt,6
2848,54,P,3-5jt,2
2849,49,P,3-5jt,2
2850,31,P,3-5jt,2
2851,17,L,3-5jt,6
2852,26,L,3-5jt,0
2853,60,P,3-5jt,4
2854,48,L,3-5jt,6
2855,37,L,3-5jt,3
2856,55,L,3-5jt,5
2857,47,L,3-5jt,4
2858,17,P,3-5jt,2
2859,27,P,3-5jt,0
2860,50,P,3-5jt,6
